event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_3_trade_vol_mean,roll_3_trade_vol_std,roll_3_pnl_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_3_click_rate_mean,roll_10_click_rate_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore
EVT_739788,USER_0494,trade,2024-03-15 03:26:37,3,4,0,0,none,,,,,,,EURUSD,1.08,9618.9,-98.06,4056.79,3080.0,1.181,0.0,,,,,,,,434,26849.0,2752838.0,433948.0,8696.769999999999,1410.0711190929333,68.18,7854.213000000001,1461.17000509143,52.657,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8081721663347801,-0.7363579788821608,0.0,0.0
EVT_182709,USER_0494,session,2024-03-16 19:48:10,19,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,28.8,8.0,0.28,,435,145293.0,2898131.0,579241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1766666666666665,1.3275000000000001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9691810089702114
EVT_141793,USER_0494,trade,2024-03-19 15:21:15,15,1,0,0,none,,,,,,,USDCHF,0.86,12017.48,-157.37,429.14,2678.0,1.475,0.0,,,,,,,,438,243185.0,3141316.0,822426.0,9569.983333333332,2472.317971506361,13.303333333333333,8340.277,1935.0291684626131,10.217999999999995,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1421424549325394,-1.103659639005238,0.0,0.0
EVT_683346,USER_0494,trade,2024-03-22 08:31:12,8,4,0,0,none,,,,,,,EURUSD,1.87,7429.33,-119.08,2648.79,1351.0,0.912,0.0,,,,,,,,441,234597.0,3375913.0,1057023.0,9688.57,2294.8683050013988,-124.83666666666666,8072.090000000001,1846.1206906616073,-9.951000000000004,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.40955720888097086,-0.8665330066310577,0.0,0.0
EVT_895221,USER_0494,kyc_change,2024-03-25 11:15:03,11,0,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,444,269031.0,3644944.0,1326054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_544906,USER_0495,trade,2024-01-04 10:29:38,10,3,0,0,none,,,,,,,AUDUSD,1.08,18282.73,-502.24,4497.24,314.0,0.756,0.0,,,,,,,,293,0.0,0.0,0.0,18282.73,0.0,-502.24,18282.73,0.0,-502.24,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.907979247127932,-1.2846461797244384,0.0,0.0
EVT_787021,USER_0495,login,2024-01-09 06:14:30,6,1,0,0,none,10.103.226.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,298,416692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_240025,USER_0495,login,2024-01-13 07:37:46,7,5,1,0,none,10.103.226.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,302,350596.0,350596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_542435,USER_0495,deposit,2024-01-27 15:04:09,15,5,1,0,none,,,,,,,,,,,,,,,2003.15,crypto,0.0,,,,,316,1236383.0,1236383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2003.15,0.0,0.0,0.0,0.3235074221974186,0.0
EVT_924499,USER_0495,trade,2024-02-28 18:15:41,18,2,0,0,none,,,,,,,AUDUSD,1.93,33147.29,121.75,1066.49,815.0,1.371,1.0,,,,,,,,348,2776292.0,4012675.0,2776292.0,25715.010000000002,10510.831175354306,-190.245,25715.010000000002,10510.831175354306,-190.245,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4044864800242398,1.1159478837825463,0.0,0.0
EVT_621786,USER_0495,trade,2024-02-29 04:37:05,4,3,0,0,none,,,,,,,AUDUSD,0.57,21240.01,-201.57,2701.21,242.0,0.878,0.0,,,,,,,,349,37284.0,4049959.0,2813576.0,24223.343333333334,7868.544613315307,-194.01999999999998,24223.343333333334,7868.544613315307,-194.01999999999998,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.44791795734925227,-0.1279183201839889,0.0,0.0
EVT_885103,USER_0495,login,2024-03-01 12:55:19,12,4,0,0,none,10.103.226.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,350,116294.0,4166253.0,2929870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_505297,USER_0495,deposit,2024-03-09 11:10:23,11,5,1,0,none,,,,,,,,,,,,,,,2268.41,bank,0.0,,,,,358,684904.0,684904.0,3614774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4271.5599999999995,0.0,0.0,0.0,0.987108542037245,0.0
EVT_927670,USER_0495,login,2024-03-12 08:00:32,8,1,0,0,none,10.103.226.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,361,247809.0,932713.0,247809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_831229,USER_0495,deposit,2024-03-16 02:18:01,2,5,1,0,none,,,,,,,,,,,,,,,2276.38,card,0.0,,,,,364,325049.0,325049.0,572858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6547.9400000000005,0.0,0.0,0.0,1.0070470963806197,0.0
EVT_699482,USER_0495,deposit,2024-03-16 06:07:22,6,5,1,0,none,,,,,,,,,,,,,,,1908.4,bank,0.0,,,,,365,13761.0,338810.0,13761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8456.34,0.0,0.0,0.0,0.08647128367361703,0.0
EVT_783347,USER_0495,session,2024-03-18 18:45:43,18,0,0,0,none,,,android_app,,,,,,,,,,,,,,,37.5,19.0,0.51,,367,218301.0,557111.0,218301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865477
EVT_108613,USER_0495,withdrawal,2024-03-20 02:03:41,2,2,0,0,none,,,,,,,,,,,,,,,1365.92,crypto,0.0,,,,,368,112678.0,669789.0,330979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8456.34,0.16152614488062667,0.0,0.0,-1.2706512960244503,0.0
EVT_612936,USER_0495,withdrawal,2024-03-22 13:37:24,13,4,0,0,none,,,,,,,,,,,,,,,1420.75,crypto,0.0,,,,,371,214423.0,884212.0,545402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8456.34,0.16801003743934514,0.0,0.0,-1.13348304826445,0.0
EVT_759253,USER_0495,trade,2024-03-24 06:32:25,6,6,1,0,none,,,,,,,USDCHF,1.79,23806.9,-91.22,4915.0,2315.0,0.984,0.0,,,,,,,,373,147301.0,1031513.0,692703.0,26064.733333333334,6266.513206754879,-57.01333333333333,24119.2325,6428.013105433513,-168.32,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.048589275547056665,0.296616616125881,0.0,0.0
EVT_883833,USER_0495,session,2024-03-28 01:10:22,1,3,0,0,none,,,android_app,,,,,,,,,,,,,,,12.8,58.0,4.53,,376,326277.0,1357790.0,1018980.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,2.52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865475
EVT_162744,USER_0495,login,2024-03-29 07:57:20,7,4,0,0,none,10.103.226.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,378,110818.0,1468608.0,1129798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_680120,USER_0496,trade,2024-01-03 02:19:00,2,2,0,0,none,,,,,,,USDJPY,0.56,9068.3,-104.48,259.16,2965.0,1.02,0.0,,,,,,,,81,0.0,0.0,0.0,9068.3,0.0,-104.48,9068.3,0.0,-104.48,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4106363624573207,-0.5830340493214982,0.0,0.0
EVT_206264,USER_0496,deposit,2024-01-03 17:08:43,17,2,0,0,none,,,,,,,,,,,,,,,1769.14,crypto,0.0,,,,,82,53383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1769.14,0.0,0.0,0.0,0.689990310218112,0.0
EVT_331663,USER_0496,trade,2024-01-04 17:26:07,17,3,0,0,none,,,,,,,USDJPY,0.19,11158.24,127.18,1556.57,2361.0,1.255,1.0,,,,,,,,83,87444.0,0.0,87444.0,10113.27,1477.810746273013,11.350000000000001,10113.27,1477.810746273013,11.350000000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1669756996573324,0.5360226540143064,0.0,0.0
EVT_416690,USER_0496,withdrawal,2024-01-08 22:25:26,22,0,0,0,none,,,,,,,,,,,,,,,307.68,crypto,0.0,,,,,87,363559.0,0.0,451003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1769.14,0.1739150095525657,0.0,0.0,-1.2360476774713116,0.0
EVT_334105,USER_0496,trade,2024-01-12 20:22:30,20,4,0,0,none,,,,,,,USDJPY,1.78,7948.3,470.39,4491.84,3396.0,0.894,1.0,,,,,,,,91,338224.0,0.0,789227.0,9391.613333333333,1629.210647685969,164.36333333333332,9391.613333333333,1629.210647685969,164.36333333333332,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.530586858144233,2.1939327427300164,0.0,0.0
EVT_190792,USER_0496,trade,2024-01-24 21:23:05,21,2,0,0,none,,,,,,,USDJPY,0.11,8317.31,-173.28,1085.56,2476.0,0.935,0.0,,,,,,,,103,1040435.0,0.0,1829662.0,9141.283333333333,1756.4531708626155,141.42999999999998,9123.037499999999,1434.6021989939702,79.95249999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2204790182922875,-0.9153793018014401,0.0,0.0
EVT_946118,USER_0496,login,2024-01-29 06:42:23,6,0,0,0,none,10.229.90.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,107,379158.0,0.0,2208820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_936698,USER_0496,deposit,2024-01-29 06:53:24,6,0,0,0,none,,,,,,,,,,,,,,,1583.86,crypto,0.0,,,,,107,661.0,661.0,2209481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,3353.0,0.0,0.0,0.0,0.4458123523136214,0.0
EVT_896409,USER_0496,kyc_change,2024-01-29 11:17:33,11,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,107,15849.0,16510.0,15849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_936986,USER_0496,trade,2024-01-31 01:06:01,1,2,0,0,none,,,,,,,USDJPY,1.7,7928.61,-68.19,4399.73,1002.0,0.892,0.0,,,,,,,,109,136108.0,152618.0,151957.0,8064.739999999999,218.9534829592978,76.30666666666666,8884.151999999998,1352.3660793476008,50.324,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.547133898513559,-0.4077315898375287,0.0,0.0
EVT_549132,USER_0496,trade,2024-02-01 01:44:35,1,3,0,0,none,,,,,,,USDJPY,1.65,7277.4,69.51,3915.01,1829.0,0.818,0.0,,,,,,,,110,88714.0,241332.0,240671.0,7841.106666666667,525.4482153679298,-57.31999999999999,8616.359999999999,1376.0052840160176,53.52166666666667,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0943963748420753,0.25744197508235506,0.0,0.0
EVT_242306,USER_0496,trade,2024-02-03 07:36:38,7,5,1,0,none,,,,,,,USDJPY,0.16,9727.36,-5.17,1858.96,1968.0,1.094,0.0,,,,,,,,112,193923.0,435255.0,434594.0,8311.123333333333,1268.9812205203596,-1.2833333333333308,8775.074285714285,1324.4459304914033,45.137142857142855,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9644958051088044,-0.10330720304558193,0.0,0.0
EVT_775441,USER_0496,withdrawal,2024-02-11 05:05:42,5,6,1,0,none,,,,,,,,,,,,,,,282.87,bank,0.0,,,,,120,682144.0,1117399.0,1116738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3353.0,0.08436325678494352,0.0,0.0,-1.2687444344640277,0.0
EVT_477266,USER_0496,trade,2024-02-18 22:03:25,22,6,1,0,none,,,,,,,USDJPY,1.18,7205.13,196.97,803.04,1491.0,0.81,0.0,,,,,,,,128,665863.0,1783262.0,1782601.0,8069.963333333333,1435.80239630436,87.10333333333334,8578.83125,1345.9768924193265,64.11625,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1551304839071412,0.8731502000982474,0.0,0.0
EVT_408970,USER_0496,login,2024-02-23 11:05:29,11,4,0,0,none,10.229.90.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,132,392524.0,2175786.0,2175125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_555194,USER_0496,trade,2024-02-27 06:27:40,6,1,0,0,none,,,,,,,USDJPY,1.18,8759.12,-182.89,329.84,1483.0,0.985,0.0,,,,,,,,136,328931.0,328931.0,2504056.0,8563.87,1272.400473553828,2.970000000000008,8598.863333333333,1260.4795237626834,36.67111111111111,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15080833089876072,-0.9618013639574319,0.0,0.0
EVT_879899,USER_0496,deposit,2024-03-06 20:39:19,20,2,0,0,none,,,,,,,,,,,,,,,1496.39,bank,0.0,,,,,145,742299.0,1071230.0,3246355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4849.39,0.0,0.0,0.0,0.33053684509262765,0.0
EVT_490418,USER_0496,session,2024-03-08 02:50:10,2,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,11.3,23.0,2.04,,146,108651.0,1179881.0,108651.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2.04,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_667996,USER_0496,deposit,2024-03-13 16:16:29,16,2,0,0,none,,,,,,,,,,,,,,,2033.55,crypto,0.0,,,,,152,480379.0,1660260.0,589030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6882.9400000000005,0.0,0.0,0.0,1.038452604310978,0.0
EVT_619264,USER_0496,trade,2024-03-29 00:38:33,0,4,0,0,none,,,,,,,USDJPY,0.49,8406.9,-167.88,2635.58,3045.0,0.945,0.0,,,,,,,,167,1326124.0,2986384.0,1326124.0,8123.716666666667,814.779620654163,-51.26666666666666,8579.667,1189.9408933878472,16.216,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1451895644229184,-0.8892940639614446,0.0,0.0
EVT_187619,USER_0497,session,2024-01-12 12:53:49,12,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,23.3,21.0,0.9,,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011049217867360964
EVT_649511,USER_0497,deposit,2024-01-16 10:16:47,10,1,0,0,none,,,,,,,,,,,,,,,249.29,crypto,0.0,,,,,317,336178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,249.29,0.0,0.0,0.0,0.09152832668398125,0.0
EVT_996805,USER_0497,trade,2024-01-18 15:25:00,15,3,0,0,none,,,,,,,BTCUSD,1.43,10579.27,-333.08,1941.83,3344.0,0.922,0.0,,,,,,,,320,191293.0,0.0,191293.0,10579.27,0.0,-333.08,10579.27,0.0,-333.08,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.013484251935388466,-1.7854372989027538,0.0,0.0
EVT_698082,USER_0497,session,2024-01-20 02:01:55,2,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,32.5,28.0,0.86,,321,124615.0,0.0,315908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0054788259298333
EVT_241777,USER_0497,deposit,2024-01-20 05:36:00,5,5,1,0,none,,,,,,,,,,,,,,,-182.69,card,0.0,,,,,321,12845.0,0.0,328753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,66.6,0.0,0.0,0.0,-1.607951860762666,0.0
EVT_332142,USER_0497,deposit,2024-01-24 13:38:06,13,2,0,0,none,,,,,,,,,,,,,,,273.56,crypto,0.0,,,,,326,374526.0,0.0,374526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,340.15999999999997,0.0,0.0,0.0,0.18701048824083605,0.0
EVT_761969,USER_0497,withdrawal,2024-01-25 14:42:04,14,3,0,0,none,,,,,,,,,,,,,,,123.89,bank,0.0,,,,,327,90238.0,0.0,90238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,340.15999999999997,0.36421095954737714,0.0,0.0,-0.40181584551336474,0.0
EVT_201906,USER_0497,login,2024-01-27 17:25:11,17,5,1,0,none,10.61.193.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,329,182587.0,0.0,272825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_148415,USER_0497,trade,2024-02-11 14:16:09,14,6,1,0,none,,,,,,,BTCUSD,1.99,6338.67,356.4,3983.7,1809.0,0.553,0.0,,,,,,,,344,1284658.0,1284658.0,1557483.0,8458.970000000001,2998.557016299674,11.659999999999997,8458.970000000001,2998.557016299674,11.659999999999997,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.8915142628462325,1.4146336910207766,0.0,0.0
EVT_733729,USER_0497,withdrawal,2024-02-15 22:42:35,22,3,0,0,none,,,,,,,,,,,,,,,70.71,crypto,0.0,,,,,348,375986.0,1660644.0,1933469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,340.15999999999997,0.2078727657566796,0.0,0.0,-0.6110346898311866,0.0
EVT_962200,USER_0497,deposit,2024-02-19 06:02:07,6,0,0,0,none,,,,,,,,,,,,,,,66.88,card,0.0,,,,,351,285572.0,1946216.0,2219041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,407.04,0.0,0.0,0.0,-0.6261025381526846,0.0
EVT_828410,USER_0497,trade,2024-02-19 17:01:54,17,0,0,0,none,,,,,,,BTCUSD,0.3,12854.82,-61.35,4465.24,329.0,1.121,0.0,,,,,,,,352,39587.0,1985803.0,39587.0,9924.253333333334,3307.08902674744,-12.67666666666667,9924.253333333334,3307.08902674744,-12.67666666666667,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9942861558673208,-0.5242617896901285,0.0,0.0
EVT_205814,USER_0497,deposit,2024-02-25 17:27:21,17,6,1,0,none,,,,,,,,,,,,,,,377.37,bank,0.0,,,,,358,519927.0,2505730.0,559514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,784.4100000000001,0.0,0.0,0.0,0.5954160585423233,0.0
EVT_209562,USER_0497,deposit,2024-03-03 16:33:50,16,6,1,0,none,,,,,,,,,,,,,,,85.15,crypto,0.0,,,,,365,601589.0,3107319.0,601589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,620.2700000000001,0.0,0.0,0.0,-0.5542253609114922,0.0
EVT_998390,USER_0497,trade,2024-03-05 22:53:18,22,1,0,0,none,,,,,,,GBPUSD,0.23,12237.34,285.4,1896.67,3521.0,1.067,1.0,,,,,,,,367,195568.0,3302887.0,195568.0,10476.943333333335,3597.1238543638347,193.48333333333332,10502.525,2937.4849280350923,61.842499999999994,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7208234451336447,1.0851026817317897,0.0,0.0
EVT_992136,USER_0497,trade,2024-03-07 12:53:09,12,3,0,0,none,,,,,,,GBPUSD,1.62,8848.93,-19.33,2735.08,270.0,0.772,0.0,,,,,,,,369,136791.0,3439678.0,332359.0,11313.696666666669,2156.7629513772085,68.24,10171.806,2649.2430167181715,45.60799999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7797980870246376,-0.32923512757289997,0.0,0.0
EVT_134244,USER_0497,login,2024-03-08 21:23:28,21,4,0,0,none,10.61.193.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,370,117019.0,3556697.0,449378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_767173,USER_0497,login,2024-03-11 16:47:54,16,0,0,0,none,10.61.193.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,373,242666.0,242666.0,692044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_973321,USER_0497,deposit,2024-03-13 12:15:25,12,2,0,0,none,,,,,,,,,,,,,,,724.94,bank,0.0,,,,,375,156451.0,156451.0,848495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1527.9,0.0,0.0,0.0,1.9628134583081254,0.0
EVT_714866,USER_0497,trade,2024-03-15 19:50:56,19,4,0,0,none,,,,,,,BTCUSD,1.05,13176.07,-24.09,1041.28,1001.0,1.149,1.0,,,,,,,,377,200131.0,356582.0,200131.0,11420.78,2276.205794760218,80.66,10672.516666666666,2668.156269708854,33.99166666666667,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1365578016262012,-0.35132762904072495,0.0,0.0
EVT_103688,USER_0497,trade,2024-03-16 13:14:29,13,5,1,0,none,,,,,,,BTCUSD,0.92,10429.91,116.82,3210.75,3523.0,0.909,0.0,,,,,,,,378,62613.0,419195.0,262744.0,10818.303333333331,2189.5598144223713,24.466666666666665,10637.858571428571,2437.407745525483,45.824285714285715,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0796311562483736,0.3026753923523897,0.0,0.0
EVT_503134,USER_0497,deposit,2024-03-18 13:19:49,13,0,0,0,none,,,,,,,,,,,,,,,471.15,crypto,0.0,,,,,380,173120.0,592315.0,435864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1725.4900000000002,0.0,0.0,0.0,0.9643619633961278,0.0
EVT_720419,USER_0497,session,2024-03-22 07:07:41,7,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,14.4,20.0,1.39,,383,323272.0,915587.0,323272.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9944296080624728
EVT_859083,USER_0497,trade,2024-03-22 22:40:12,22,4,0,0,none,,,,,,,BTCUSD,0.12,10412.73,92.08,4744.68,73.0,0.908,1.0,,,,,,,,384,55951.0,971538.0,379223.0,11339.57,1590.478851038264,61.60333333333333,10609.7175,2258.0043851074083,51.606249999999996,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.08723964457253736,0.1878500801015512,0.0,0.0
EVT_217446,USER_0498,trade,2024-01-04 20:26:02,20,3,0,0,none,,,,,,,GBPUSD,0.32,23276.9,-178.6,2457.19,1064.0,0.843,0.0,,,,,,,,8,0.0,0.0,0.0,23276.9,0.0,-178.6,23276.9,0.0,-178.6,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0155490259692062,-0.6245309542001827,0.0,0.0
EVT_114219,USER_0498,trade,2024-01-25 14:47:01,14,3,0,0,none,,,,,,,EURUSD,0.94,29800.03,455.42,1848.18,641.0,1.08,0.0,,,,,,,,28,1794059.0,0.0,0.0,26538.465,4612.549457561402,138.41000000000003,26538.465,4612.549457561402,138.41000000000003,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.22817616590964584,1.9048356529140584,0.0,0.0
EVT_923012,USER_0498,kyc_change,2024-01-26 00:46:08,0,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,29,35947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_739379,USER_0498,withdrawal,2024-01-26 23:52:02,23,4,0,0,none,,,,,,,,,,,,,,,353.8,bank,0.0,,,,,30,83154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,353800000000.0,0.0,0.0,-0.24888547365614236,0.0
EVT_862966,USER_0498,login,2024-01-29 10:52:22,10,0,0,0,none,10.130.2.1,NG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,32,212420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_900475,USER_0498,deposit,2024-01-31 16:50:00,16,2,0,0,none,,,,,,,,,,,,,,,656.69,crypto,0.0,,,,,35,194258.0,194258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,656.69,0.0,0.0,0.0,1.6097934936512495,0.0
